,tweet_id,name,stage,rating_numerator,rating_denominator,favorite_count,retweet_count,source,retweeted_status,url,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,date,time
286,827324948884643840,Ralphie,None,12.0,10.0,16781,3325,Twitter for iPhone,Original tweet,https://t.co/oIRnxBH7mJ,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,1,Golden Retriever,0.352486,True,Toy Poodle,0.178884,True,Labrador Retriever,0.08416439999999999,True,02-03-2017,01:16
287,827199976799354881,Charlie,None,13.0,10.0,11190,2431,Twitter for iPhone,Original tweet,https://t.co/zV7A8OnKPV,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,4,Great Dane,0.8696809999999999,True,American Staffordshire Terrier,0.0266582,True,Boxer,0.0198661,True,02-02-2017,17:00
288,826958653328592898,Loki,doggo,12.0,10.0,22838,5429,Twitter for iPhone,Original tweet,https://t.co/QV5nx6otZR,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,1,Golden Retriever,0.6173890000000001,True,Labrador Retriever,0.33705300000000005,True,Tennis Ball,0.00855442,False,02-02-2017,01:01
289,826848821049180160,Cupid,doggo,13.0,10.0,38616,11086,Twitter for iPhone,Original tweet,https://t.co/9uuMrgrmsw,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,4,Great Pyrenees,0.858764,True,Golden Retriever,0.0235257,True,Pekinese,0.017103900000000002,True,02-01-2017,17:44
290,826598365270007810,Pawnd,None,13.0,10.0,10675,2552,Twitter for iPhone,Original tweet,https://t.co/YprN62Z74I,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,1,French Bulldog,0.628119,True,Siamese Cat,0.117397,False,Cougar,0.08276489999999999,False,02-01-2017,01:09
291,826476773533745153,Pilot,doggo,12.0,10.0,19513,4547,Twitter for iPhone,Original tweet,https://t.co/qeIgYo9OLq,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,1,German Shepherd,0.7418600000000001,True,Tibetan Mastiff,0.122812,True,Kelpie,0.10046,True,01-31-2017,17:06
292,826240494070030336,None,None,11.0,10.0,14074,2811,Twitter for iPhone,Original tweet,https://t.co/srXL2s868C,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,1,French Bulldog,0.903048,True,Pug,0.0962421,True,Boston Bull,0.000234364,True,01-31-2017,01:27
293,826204788643753985,None,doggo,13.0,10.0,5177,1012,Twitter for iPhone,Original tweet,https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,2,Labrador Retriever,0.782058,True,Golden Retriever,0.156581,True,Soft-Coated Wheaten Terrier,0.00727512,True,01-30-2017,23:05
294,826115272272650244,Ike,None,13.0,10.0,16587,3407,Twitter for iPhone,Original tweet,https://t.co/6gHoGah9nm,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,1,Tennis Ball,0.997071,False,Golden Retriever,0.00233085,True,Kuvasz,0.000283472,True,01-30-2017,17:10
295,825876512159186944,Mo,None,11.0,10.0,11093,2029,Twitter for iPhone,Original tweet,https://t.co/feNwTq12S5,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,1,Shopping Cart,0.995941,False,Shopping Basket,0.00405697,False,Mousetrap,8.83283e-07,False,01-30-2017,01:21
296,825829644528148480,Toby,None,12.0,10.0,13503,2700,Twitter for iPhone,Original tweet,https://t.co/YimNdkZrhM,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,2,Great Pyrenees,0.8534069999999999,True,Golden Retriever,0.0535313,True,English Setter,0.045829900000000014,True,01-29-2017,22:15
297,825535076884762624,None,puppo,14.0,10.0,55182,18680,Twitter for iPhone,Original tweet,https://t.co/804eeysJkI,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,1,Rottweiler,0.681495,True,Tibetan Mastiff,0.14794000000000002,True,Black-And-Tan Coonhound,0.0245252,True,01-29-2017,02:44
298,825147591692263424,Sweet,None,13.0,10.0,19406,4971,Twitter for iPhone,Original tweet,https://t.co/AyBEmx56MD,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,1,Pekinese,0.354823,True,Pomeranian,0.24539,True,Toy Poodle,0.136545,True,01-28-2017,01:04
299,825026590719483904,Pablo,puppo,12.0,10.0,6736,1392,Twitter for iPhone,Original tweet,https://t.co/HGMMHsgGXm,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,2,Eskimo Dog,0.524454,True,Siberian Husky,0.467678,True,Malamute,0.00497584,True,01-27-2017,17:04
300,824775126675836928,Scooter,None,12.0,10.0,15887,3828,Twitter for iPhone,Original tweet,https://t.co/OEJq2JR8Ix,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,1,Border Terrier,0.610499,True,Malinois,0.0902912,True,Airedale,0.0686247,True,01-27-2017,00:24
301,824663926340194305,Wilson,None,13.0,10.0,10691,1889,Twitter for iPhone,Original tweet,https://t.co/A5Mx4h1FSM,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,1,English Setter,0.526488,True,Golden Retriever,0.402815,True,Irish Setter,0.034417800000000005,True,01-26-2017,17:02
302,824325613288833024,None,pupper,13.0,10.0,12503,11292,Twitter for iPhone,Original tweet,https://t.co/wBmc7OaGvS,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,1,Pembroke,0.990793,True,Cardigan,0.00891939,True,Basenji,0.000262264,True,01-25-2017,18:38
303,824297048279236611,Nala,None,11.0,10.0,15967,4205,Twitter for iPhone,Original tweet,https://t.co/EmJbG0skLt,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,2,Teddy,0.58823,False,Jigsaw Puzzle,0.0289096,False,Doormat,0.0222507,False,01-25-2017,16:45
304,823939628516474880,Cash,None,12.0,10.0,11294,2952,Twitter for iPhone,Original tweet,https://t.co/m0hrATIEyw,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,1,Schipperke,0.23407600000000006,True,Curly-Coated Retriever,0.193093,True,Labrador Retriever,0.0951966,True,01-24-2017,17:04
305,823699002998870016,Winston,None,12.0,10.0,13359,2632,Twitter for iPhone,Original tweet,https://t.co/RsMs6iThDO,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,1,Cairn,0.203999,True,Snorkel,0.17189300000000002,False,Norfolk Terrier,0.107543,True,01-24-2017,01:08
306,823581115634085888,Crawford,None,11.0,10.0,13831,2877,Twitter for iPhone,Original tweet,https://t.co/6F5Rrp472U,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,1,Dingo,0.280949,False,German Shepherd,0.194044,True,Pembroke,0.120051,True,01-23-2017,17:20
307,823322678127919110,Wyatt,None,11.0,10.0,16705,4373,Twitter for iPhone,Original tweet,https://t.co/stkJ377KK7,https://pbs.twimg.com/media/C20HmaKWgAQ6-6X.jpg,2,Cowboy Boot,0.990253,False,Chihuahua,0.00183635,True,Papillon,0.0012739,True,01-23-2017,00:13
308,822975315408461824,Albus,None,12.0,10.0,18358,3744,Twitter for iPhone,Original tweet,https://t.co/NXORbtoMpr,https://pbs.twimg.com/media/C2vLrpvWIAA3LM3.jpg,1,Bathtub,0.331098,False,Tub,0.24886,False,Pembroke,0.233162,True,01-22-2017,01:12
309,822872901745569793,None,puppo,13.0,10.0,140541,47743,Twitter for iPhone,Original tweet,https://t.co/nTz3FtorBc,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,1,Lakeland Terrier,0.196015,True,Labrador Retriever,0.160329,True,Irish Terrier,0.0691262,True,01-21-2017,18:26
310,822859134160621569,Hobbes,None,12.0,10.0,14041,2492,Twitter for iPhone,Original tweet,https://t.co/b2odGgBYBP,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,1,Malinois,0.332897,True,Chihuahua,0.104116,True,Staffordshire Bullterrier,0.047745,True,01-21-2017,17:31
311,822610361945911296,None,None,12.0,10.0,15695,3233,Twitter for iPhone,Original tweet,https://t.co/irJJJr0gHz,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,1,Cocker Spaniel,0.6644869999999999,True,Norfolk Terrier,0.075089,True,Norwich Terrier,0.0596439,True,01-21-2017,01:02
312,822489057087389700,Paisley,None,13.0,10.0,19304,6982,Twitter for iPhone,Original tweet,https://t.co/liJGwMp17E,https://pbs.twimg.com/media/C2oRbOuWEAAbVSl.jpg,1,Samoyed,0.416769,True,Malamute,0.252706,True,Kuvasz,0.157028,True,01-20-2017,17:00
313,822462944365645825,Gabe,pupper,14.0,10.0,30254,15968,Twitter for iPhone,Original tweet,https://t.co/q5ulLHbQ5h,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,3,Pomeranian,0.960199,True,Samoyed,0.0230563,True,Maltese Dog,0.00894488,True,01-20-2017,15:17
314,822244816520155136,None,None,11.0,10.0,37193,10717,Twitter for iPhone,Original tweet,https://t.co/rLi83ZyCL5,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,1,Samoyed,0.585441,True,Pomeranian,0.193654,True,Arctic Fox,0.0716476,False,01-20-2017,00:50
315,821886076407029760,Jimison,None,13.0,10.0,12080,2554,Twitter for iPhone,Original tweet,https://t.co/djMep7mGkV,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,1,Golden Retriever,0.26623800000000003,True,Cocker Spaniel,0.223325,True,Irish Setter,0.151631,True,01-19-2017,01:04
316,821765923262631936,Duchess,doggo,13.0,10.0,8941,1817,Twitter for iPhone,Original tweet,https://t.co/maDNMETA52,https://pbs.twimg.com/media/C2d_vnHWEAE9phX.jpg,1,Golden Retriever,0.980071,True,Labrador Retriever,0.00875751,True,Saluki,0.00180595,True,01-18-2017,17:07
317,821522889702862852,Harlso,None,13.0,10.0,8531,1932,Twitter for iPhone,Original tweet,https://t.co/REgCuirOhe,https://pbs.twimg.com/media/C2aitIUXAAAG-Wi.jpg,1,Doberman,0.7635390000000001,True,Black-And-Tan Coonhound,0.136602,True,Miniature Pinscher,0.08765389999999999,True,01-18-2017,01:01
318,821407182352777218,Sundance,doggo,14.0,10.0,12511,4741,Twitter for iPhone,Original tweet,https://t.co/Xn5AQtiqzG,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,1,Irish Setter,0.5054960000000001,True,Vizsla,0.168747,True,Chesapeake Bay Retriever,0.111311,True,01-17-2017,17:21
319,821149554670182400,Luca,None,12.0,10.0,9271,2196,Twitter for iPhone,Original tweet,https://t.co/r8DxA8DYJ2,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,1,German Shepherd,0.515933,True,Malinois,0.203651,True,Irish Setter,0.0910551,True,01-17-2017,00:18
320,821107785811234820,None,doggo,11.0,10.0,10199,2320,Twitter for iPhone,Original tweet,https://t.co/NmJVp6Ls4N,https://pbs.twimg.com/media/C2UpLA-UcAEK_Fz.jpg,1,Pomeranian,0.85659,True,Papillon,0.0385365,True,Yorkshire Terrier,0.0331458,True,01-16-2017,21:32
321,821044531881721856,Flash,None,12.0,10.0,13475,2500,Twitter for iPhone,Original tweet,https://t.co/8whqFhaex4,https://pbs.twimg.com/media/C2Tvo20XcAAhNL9.jpg,1,Old English Sheepdog,0.14802,True,Airedale,0.133534,True,Tibetan Mastiff,0.120903,True,01-16-2017,17:20
322,820749716845686786,Sunny,None,13.0,10.0,33556,10809,Twitter for iPhone,Original tweet,https://t.co/EMq8Ud6Ze1,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,2,Golden Retriever,0.8380120000000001,True,Pekinese,0.0567331,True,Labrador Retriever,0.0239436,True,01-15-2017,21:49
323,820690176645140481,None,None,84.0,70.0,12975,3517,Twitter for iPhone,Original tweet,https://t.co/NIYC820tmd,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,2,West Highland White Terrier,0.872064,True,Kuvasz,0.0595259,True,Samoyed,0.0373996,True,01-15-2017,17:52
324,820314633777061888,None,None,14.0,10.0,3544,617,Twitter for iPhone,Original tweet,https://t.co/mtNwAQQEQ4,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,2,Gordon Setter,0.940724,True,Black-And-Tan Coonhound,0.0420412,True,Rottweiler,0.00941743,True,01-14-2017,17:00
325,820078625395449857,None,None,12.0,10.0,21097,6862,Twitter for iPhone,Original tweet,https://t.co/wJZlpGFEbD,https://pbs.twimg.com/media/C2GBJADWIAQvcNb.jpg,3,School Bus,0.999833,False,Cab,0.000159621,False,Crane,1.7998e-06,False,01-14-2017,01:22
326,819952236453363712,Oliver,puppo,13.0,10.0,5658,1294,Twitter for iPhone,Original tweet,https://t.co/3UFtdZEa0l,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,1,American Staffordshire Terrier,0.925505,True,Staffordshire Bullterrier,0.0362215,True,Italian Greyhound,0.020411900000000004,True,01-13-2017,17:00
327,819924195358416896,None,doggo,11.0,10.0,13691,5277,Twitter for iPhone,Original tweet,https://t.co/XdRNXNYD4E,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,1,Bathtub,0.100896,False,Shower Curtain,0.0918664,False,Tub,0.049176300000000006,False,01-13-2017,15:08
328,819711362133872643,Howie,None,11.0,10.0,14329,3423,Twitter for iPhone,Original tweet,https://t.co/m5fYxrO3IU,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,2,Acorn Squash,0.8487040000000001,False,Toilet Seat,0.0443484,False,Toy Poodle,0.0220094,True,01-13-2017,01:03
329,819588359383371776,Jazzy,None,13.0,10.0,10179,2147,Twitter for iPhone,Original tweet,https://t.co/52cItP0vIO,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1,Cardigan,0.5479350000000001,True,Basenji,0.116442,True,Shetland Sheepdog,0.101681,True,01-12-2017,16:54
330,819347104292290561,Anna,None,12.0,10.0,7689,1316,Twitter for iPhone,Original tweet,https://t.co/YGAv4jBs5A,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,3,Rottweiler,0.909106,True,Black-And-Tan Coonhound,0.0441198,True,Doberman,0.0318349,True,01-12-2017,00:55
331,819227688460238848,Finn,None,12.0,10.0,24581,7312,Twitter for iPhone,Original tweet,https://t.co/ii5eNX5LJT,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1,Border Terrier,0.4824520000000001,True,German Shepherd,0.181082,True,Norwegian Elkhound,0.0652566,True,01-11-2017,17:01
332,819006400881917954,Sunny,doggo,14.0,10.0,48080,20666,Twitter for iPhone,Original tweet,https://t.co/YOC1fHFCSb,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,4,Prison,0.907083,False,Palace,0.0200891,False,Umbrella,0.00784954,False,01-11-2017,02:21
333,819004803107983360,Bo,doggo,14.0,10.0,92017,40080,Twitter for iPhone,Original tweet,https://t.co/AdPKrI8BZ1,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1,Standard Poodle,0.351308,True,Toy Poodle,0.271929,True,Tibetan Terrier,0.0947592,True,01-11-2017,02:15
334,818627210458333184,Wafer,None,13.0,10.0,23635,8135,Twitter for iPhone,Original tweet,https://t.co/I7bkhxBxUG,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1,Labrador Retriever,0.384188,True,Beagle,0.255917,True,Grocery Store,0.0797995,False,01-10-2017,01:15
335,818614493328580609,Bear,None,12.0,10.0,10512,2822,Twitter for iPhone,Original tweet,https://t.co/FOF0hBDxP8,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4,Chihuahua,0.450722,True,Border Terrier,0.204177,True,Beagle,0.092774,True,01-10-2017,00:24
336,818536468981415936,Tom,None,11.0,10.0,11622,2709,Twitter for iPhone,Original tweet,https://t.co/rAtJLcwXVk,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,1,Swing,0.999403,False,Welsh Springer Spaniel,6.229489999999999e-05,True,Bow,3.04619e-05,False,01-09-2017,19:14
337,818259473185828864,Florence,None,12.0,10.0,11753,2498,Twitter for iPhone,Original tweet,https://t.co/rnkvT2kvib,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1,Miniature Schnauzer,0.367368,True,Toy Poodle,0.112479,True,Standard Schnauzer,0.095434,True,01-09-2017,00:53
338,818145370475810820,Autumn,None,11.0,10.0,13096,2837,Twitter for iPhone,Original tweet,https://t.co/JlPug12E5Z,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1,Golden Retriever,0.621931,True,Labrador Retriever,0.364997,True,Redbone,0.00397148,True,01-08-2017,17:20
339,817827839487737858,Buddy,None,13.0,10.0,55245,29685,Twitter for iPhone,Original tweet,https://t.co/q2BgNIi3OA,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1,Cocker Spaniel,0.387608,True,Golden Retriever,0.264844,True,Pekinese,0.122123,True,01-07-2017,20:18
340,817777686764523521,Dido,doggoNonepupperNone,13.0,10.0,11400,2924,Twitter for iPhone,Original tweet,https://t.co/X67OOW0q2I,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1,Curly-Coated Retriever,0.733256,True,Flat-Coated Retriever,0.214145,True,Irish Water Spaniel,0.029769,True,01-07-2017,16:59
341,817536400337801217,Eugene,None,12.0,10.0,12584,3318,Twitter for iPhone,Original tweet,https://t.co/tFqQLwSBiH,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2,Pug,0.971358,True,French Bulldog,0.0285185,True,Boston Bull,8.596979999999999e-05,True,01-07-2017,01:00
342,817423860136083457,Ken,None,13.0,10.0,36463,16352,Twitter for iPhone,Original tweet,https://t.co/btzf1zTDeQ,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1,Ice Bear,0.3362,False,Samoyed,0.201358,True,Eskimo Dog,0.186789,True,01-06-2017,17:33
343,817415592588222464,Strudel,None,11.0,10.0,5985,1052,Twitter for iPhone,Original tweet,https://t.co/dEyZso9D3z,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1,Doberman,0.806163,True,Black-And-Tan Coonhound,0.0973859,True,Miniature Pinscher,0.0859928,True,01-06-2017,17:00
344,817171292965273600,Tebow,None,13.0,10.0,9304,2196,Twitter for iPhone,Original tweet,https://t.co/56uBP28eqw,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1,Golden Retriever,0.295483,True,Irish Setter,0.144431,True,Chesapeake Bay Retriever,0.07787899999999999,True,01-06-2017,00:49
345,817120970343411712,None,None,13.0,10.0,12975,2867,Twitter for iPhone,Original tweet,https://t.co/kCLgD8687T,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1,Saluki,0.568809,True,Afghan Hound,0.229352,True,Golden Retriever,0.15713,True,01-05-2017,21:29
346,817056546584727552,Chloe,None,11.0,10.0,9145,1809,Twitter for iPhone,Original tweet,https://t.co/r6SLVN2VUH,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1,Kelpie,0.8644149999999999,True,French Bulldog,0.0974556,True,German Shepherd,0.00852587,True,01-05-2017,17:13
347,816816676327063552,Timber,None,12.0,10.0,10662,2225,Twitter for iPhone,Original tweet,https://t.co/dVVavqpeF9,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1,Malamute,0.668164,True,Pembroke,0.105033,True,Siberian Husky,0.077875,True,01-05-2017,01:20
348,816697700272001025,Binky,None,12.0,10.0,10453,2418,Twitter for iPhone,Original tweet,https://t.co/WFt82XLyEF,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1,Chihuahua,0.756992,True,Pomeranian,0.0528495,True,Maltese Dog,0.047607800000000006,True,01-04-2017,17:27
349,816450570814898180,Moose,None,13.0,10.0,32606,8873,Twitter for iPhone,Original tweet,https://t.co/LIhmM7i70k,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,1,Web Site,0.35285700000000003,False,Envelope,0.0601072,False,Nail,0.0312909,False,01-04-2017,01:05
350,816336735214911488,Dudley,None,11.0,10.0,9165,2138,Twitter for iPhone,Original tweet,https://t.co/nuJxtmlLcY,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1,Labrador Retriever,0.91933,True,Kuvasz,0.0494795,True,Golden Retriever,0.0119342,True,01-03-2017,17:33
351,816091915477250048,Comet,None,12.0,10.0,9526,2362,Twitter for iPhone,Original tweet,https://t.co/tlfuZ25IMi,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3,Pomeranian,0.967345,True,Samoyed,0.00739748,True,Papillon,0.0060165,True,01-03-2017,01:20
352,815990720817401858,Jack,None,11.0,10.0,5334,1138,Twitter for iPhone,Original tweet,https://t.co/bcVPkqufuu,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1,Chihuahua,0.428756,True,Miniature Pinscher,0.103912,True,Staffordshire Bullterrier,0.0889587,True,01-02-2017,18:38
353,815966073409433600,None,pupper,13.0,10.0,23951,9293,Twitter for iPhone,Original tweet,https://t.co/MiMKtsLN6k,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1,Tibetan Mastiff,0.506312,True,Tibetan Terrier,0.29569,True,Otterhound,0.0362507,True,01-02-2017,17:00
354,815736392542261248,Akumi,None,11.0,10.0,10506,2488,Twitter for iPhone,Original tweet,https://t.co/gd9UlLOCQ0,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3,Border Collie,0.5489069999999999,True,Cardigan,0.17852300000000002,True,Collie,0.146351,True,01-02-2017,01:48
355,815639385530101762,Titan,None,12.0,10.0,8764,1799,Twitter for iPhone,Original tweet,https://t.co/bLZuOh9sKy,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1,German Shepherd,0.8179529999999999,True,Norwegian Elkhound,0.140007,True,Malinois,0.0248209,True,01-01-2017,19:22
356,815390420867969024,None,None,13.0,10.0,11051,4169,Twitter for iPhone,Original tweet,https://t.co/9njRxyUd5L,https://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg,1,Restaurant,0.279846,False,Toyshop,0.0914294,False,Paper Towel,0.0461474,False,01-01-2017,02:53
357,814986499976527872,Cooper,pupper,11.0,10.0,8148,1417,Twitter for iPhone,Original tweet,https://t.co/01vpuRDXQ8,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1,Dalmatian,0.999828,True,Boxer,6.78061e-05,True,American Staffordshire Terrier,3.42436e-05,True,12-31-2016,00:08
358,814638523311648768,Olivia,None,12.0,10.0,12031,2964,Twitter for iPhone,Original tweet,https://t.co/0LdNjoiNbv,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2,Golden Retriever,0.650814,True,Kuvasz,0.053281,True,Cocker Spaniel,0.035439599999999995,True,12-30-2016,01:05
359,814530161257443328,Alf,None,12.0,10.0,9253,2033,Twitter for iPhone,Original tweet,https://t.co/IOdgfnSE9G,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1,Miniature Poodle,0.626913,True,Toy Poodle,0.26558200000000004,True,Soft-Coated Wheaten Terrier,0.0416142,True,12-29-2016,17:54
360,814153002265309185,Oshie,None,12.0,10.0,30741,9519,Twitter for iPhone,Original tweet,https://t.co/YIJo7X7K9J,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1,Golden Retriever,0.490068,True,Labrador Retriever,0.291956,True,Chow,0.07247469999999999,True,12-28-2016,16:56
361,813910438903693312,Chubbs,doggo,11.0,10.0,9929,2063,Twitter for iPhone,Original tweet,https://t.co/z1VRj1cYZf,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1,Siberian Husky,0.6993550000000001,True,Eskimo Dog,0.256433,True,Norwegian Elkhound,0.0131888,True,12-28-2016,00:52
362,813812741911748608,Gary,None,14.0,10.0,38815,15348,Twitter for iPhone,Original tweet,https://t.co/2LqNkbHRgt,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1,French Bulldog,0.709146,True,Boston Bull,0.247621,True,Boxer,0.0188551,True,12-27-2016,18:24
363,813800681631023104,Sky,None,12.0,10.0,8910,1923,Twitter for iPhone,Original tweet,https://t.co/OuaVvVkwJ1,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1,Malamute,0.501159,True,Siberian Husky,0.228792,True,Eskimo Dog,0.200388,True,12-27-2016,17:36
364,813217897535406080,Atlas,None,13.0,10.0,19953,7998,Twitter for iPhone,Original tweet,https://t.co/DVYIZOnO81,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1,Samoyed,0.905972,True,Pomeranian,0.048038300000000006,True,West Highland White Terrier,0.0356671,True,12-26-2016,03:00
365,813202720496779264,None,doggo,11.0,10.0,9804,1970,Twitter for iPhone,Original tweet,https://t.co/cD967DjnIn,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1,Cocker Spaniel,0.701852,True,Golden Retriever,0.120345,True,Labrador Retriever,0.0363202,True,12-26-2016,02:00
366,813187593374461952,None,None,13.0,10.0,21194,4788,Twitter for iPhone,Original tweet,https://t.co/rvSANEsQZJ,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,1,Golden Retriever,0.888181,True,Labrador Retriever,0.0423119,True,Saluki,0.00970173,True,12-26-2016,01:00
367,813172488309972993,Eleanor,None,12.0,10.0,9964,2096,Twitter for iPhone,Original tweet,https://t.co/bxGwkJa2kE,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,1,Doormat,0.954844,False,Golden Retriever,0.0261931,True,Cocker Spaniel,0.00438598,True,12-26-2016,00:00
368,813157409116065792,Layla,None,12.0,10.0,8287,2429,Twitter for iPhone,Original tweet,https://t.co/hwhCbhCjnV,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,2,Siamese Cat,0.8439110000000001,False,Pembroke,0.07056710000000001,True,Cardigan,0.041916,True,12-25-2016,23:00
369,813142292504645637,None,None,13.0,10.0,8997,2581,Twitter for iPhone,Original tweet,https://t.co/KK4XQK9SPi,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,3,Beagle,0.848735,True,Ibizan Hound,0.0446025,True,Italian Greyhound,0.0186108,True,12-25-2016,22:00
370,813127251579564032,None,doggo,11.0,10.0,12671,3424,Twitter for iPhone,Original tweet,https://t.co/BzITyGw3JA,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1,Norwegian Elkhound,0.432416,True,Whippet,0.374223,True,Siberian Husky,0.032462599999999994,True,12-25-2016,21:00
371,813112105746448384,Toby,None,12.0,10.0,11028,3021,Twitter for iPhone,Original tweet,https://t.co/zfdaGZlweq,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,1,Dingo,0.287369,False,Pembroke,0.140682,True,Basenji,0.0908189,True,12-25-2016,20:00
372,813096984823349248,Rocky,doggo,11.0,10.0,11254,3947,Twitter for iPhone,Original tweet,https://t.co/soNL00XWVu,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1,Great Dane,0.128056,True,Boston Bull,0.117003,True,Kelpie,0.08696430000000001,True,12-25-2016,19:00
373,813081950185472002,Baron,None,11.0,10.0,10554,3036,Twitter for iPhone,Original tweet,https://t.co/PjulYEXTvg,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2,Doberman,0.909951,True,Kelpie,0.0426494,True,Miniature Pinscher,0.0230041,True,12-25-2016,18:00
